CUSTOMER_ID,READING_DATETIME,CALENDAR_KEY,GENERAL_SUPPLY_KWH,Day_Month,DayOfWeek,Weekday_or_Weekend,Time interval - 30mins,Time interval -1hr,Seasons,Holiday
10006414,10-03-2012 15:30,226738,0.068,10,6,1,31,15,3,1
10006414,10-03-2012 16:00,226741,0.087,10,6,1,32,16,3,1
10006414,10-03-2012 16:30,226744,0.164,10,6,1,33,16,3,1
10006414,10-03-2012 17:00,226747,0.253,10,6,1,34,17,3,1
10006414,10-03-2012 17:30,226750,0.255,10,6,1,35,17,3,1
10006414,10-03-2012 18:00,226753,0.263,10,6,1,36,18,3,1
10006414,10-03-2012 18:30,226756,0.255,10,6,1,37,18,3,1
10006414,10-03-2012 19:00,226759,0.293,10,6,1,38,19,3,1
10006414,10-03-2012 19:30,226762,0.155,10,6,1,39,19,3,1
10006414,10-03-2012 20:00,226765,0.246,10,6,1,40,20,3,1
10006414,10-03-2012 20:30,226768,0.341,10,6,1,41,20,3,1
10006414,10-03-2012 21:00,226771,0.357,10,6,1,42,21,3,1
10006414,10-03-2012 21:30,226774,0.281,10,6,1,43,21,3,1
10006414,10-03-2012 22:00,226777,0.24,10,6,1,44,22,3,1
10006414,10-03-2012 22:30,226780,0.239,10,6,1,45,22,3,1
10006414,10-03-2012 23:00,226783,0.232,10,6,1,46,23,3,1
10006414,10-03-2012 23:30,226786,0.239,10,6,1,47,23,3,1
10006414,11-03-2012 00:00,226789,0.256,11,7,1,0,0,3,1
10006414,11-03-2012 00:30,226792,0.236,11,7,1,1,0,3,1
10006414,11-03-2012 01:00,226795,0.083,11,7,1,2,1,3,1
10006414,11-03-2012 01:30,226798,0.059,11,7,1,3,1,3,1
10006414,11-03-2012 02:00,226801,0.061,11,7,1,4,2,3,1
10006414,11-03-2012 02:30,226804,0.061,11,7,1,5,2,3,1
10006414,11-03-2012 03:00,226807,0.061,11,7,1,6,3,3,1
10006414,11-03-2012 03:30,226810,0.06,11,7,1,7,3,3,1
10006414,11-03-2012 04:00,226813,0.061,11,7,1,8,4,3,1
10006414,11-03-2012 04:30,226816,0.06,11,7,1,9,4,3,1
10006414,11-03-2012 05:00,226819,0.057,11,7,1,10,5,3,1
10006414,11-03-2012 05:30,226822,0.057,11,7,1,11,5,3,1
10006414,11-03-2012 06:00,226825,0.111,11,7,1,12,6,3,1
10006414,11-03-2012 06:30,226828,0.525,11,7,1,13,6,3,1
10006414,11-03-2012 07:00,226831,0.304,11,7,1,14,7,3,1
10006414,11-03-2012 07:30,226834,0.227,11,7,1,15,7,3,1
10006414,11-03-2012 08:00,226837,0.157,11,7,1,16,8,3,1
10006414,11-03-2012 08:30,226840,0.136,11,7,1,17,8,3,1
10006414,11-03-2012 09:00,226843,0.22,11,7,1,18,9,3,1
10006414,11-03-2012 09:30,226846,0.248,11,7,1,19,9,3,1
10006414,11-03-2012 10:00,226849,0.143,11,7,1,20,10,3,1
10006414,11-03-2012 10:30,226852,0.072,11,7,1,21,10,3,1
10006414,11-03-2012 11:00,226855,0.064,11,7,1,22,11,3,1
10006414,11-03-2012 11:30,226858,0.059,11,7,1,23,11,3,1
10006414,11-03-2012 12:00,226861,0.057,11,7,1,24,12,3,1
10006414,11-03-2012 12:30,226864,0.065,11,7,1,25,12,3,1
10006414,11-03-2012 13:00,226867,0.125,11,7,1,26,13,3,1
10006414,11-03-2012 13:30,226870,0.173,11,7,1,27,13,3,1
10006414,11-03-2012 14:00,226873,0.213,11,7,1,28,14,3,1
10006414,11-03-2012 14:30,226876,0.109,11,7,1,29,14,3,1
10006414,11-03-2012 15:00,226879,0.166,11,7,1,30,15,3,1
10006414,11-03-2012 15:30,226882,0.21,11,7,1,31,15,3,1
10006414,11-03-2012 16:00,226885,0.211,11,7,1,32,16,3,1
10006414,11-03-2012 16:30,226888,0.105,11,7,1,33,16,3,1
10006414,11-03-2012 17:00,226891,0.261,11,7,1,34,17,3,1
10006414,11-03-2012 17:30,226894,0.234,11,7,1,35,17,3,1
10006414,11-03-2012 18:00,226897,0.151,11,7,1,36,18,3,1
10006414,11-03-2012 18:30,226900,0.193,11,7,1,37,18,3,1
10006414,11-03-2012 19:00,226903,0.2,11,7,1,38,19,3,1
10006414,11-03-2012 19:30,226906,0.315,11,7,1,39,19,3,1
10006414,11-03-2012 20:00,226909,0.443,11,7,1,40,20,3,1
10006414,11-03-2012 20:30,226912,0.337,11,7,1,41,20,3,1
10006414,11-03-2012 21:00,226915,0.358,11,7,1,42,21,3,1
10006414,11-03-2012 21:30,226918,0.285,11,7,1,43,21,3,1
10006414,11-03-2012 22:00,226921,0.184,11,7,1,44,22,3,1
10006414,11-03-2012 22:30,226924,0.257,11,7,1,45,22,3,1
10006414,11-03-2012 23:00,226927,0.242,11,7,1,46,23,3,1
10006414,11-03-2012 23:30,226930,0.25,11,7,1,47,23,3,1
10006414,12-03-2012 00:00,226933,0.24,12,1,0,0,0,3,0
10006414,12-03-2012 00:30,226936,0.204,12,1,0,1,0,3,0
10006414,12-03-2012 01:00,226939,0.116,12,1,0,2,1,3,0
10006414,12-03-2012 01:30,226942,0.109,12,1,0,3,1,3,0
10006414,12-03-2012 02:00,226945,0.101,12,1,0,4,2,3,0
10006414,12-03-2012 02:30,226948,0.056,12,1,0,5,2,3,0
10006414,12-03-2012 03:00,226951,0.059,12,1,0,6,3,3,0
10006414,12-03-2012 03:30,226954,0.054,12,1,0,7,3,3,0
10006414,12-03-2012 04:00,226957,0.052,12,1,0,8,4,3,0
10006414,12-03-2012 04:30,226960,0.052,12,1,0,9,4,3,0
10006414,12-03-2012 05:00,226963,0.057,12,1,0,10,5,3,0
10006414,12-03-2012 05:30,226966,0.058,12,1,0,11,5,3,0
10006414,12-03-2012 06:00,226969,0.077,12,1,0,12,6,3,0
10006414,12-03-2012 06:30,226972,0.157,12,1,0,13,6,3,0
10006414,12-03-2012 07:00,226975,0.345,12,1,0,14,7,3,0
10006414,12-03-2012 07:30,226978,0.173,12,1,0,15,7,3,0
10006414,12-03-2012 08:00,226981,0.164,12,1,0,16,8,3,0
10006414,12-03-2012 08:30,226984,0.107,12,1,0,17,8,3,0
10006414,12-03-2012 09:00,226987,0.172,12,1,0,18,9,3,0
10006414,12-03-2012 09:30,226990,0.134,12,1,0,19,9,3,0
10006414,12-03-2012 10:00,226993,0.181,12,1,0,20,10,3,0
10006414,12-03-2012 10:30,226996,0.064,12,1,0,21,10,3,0
10006414,12-03-2012 11:00,226999,0.059,12,1,0,22,11,3,0
10006414,12-03-2012 11:30,227002,0.057,12,1,0,23,11,3,0
10006414,12-03-2012 12:00,227005,0.056,12,1,0,24,12,3,0
10006414,12-03-2012 12:30,227008,0.056,12,1,0,25,12,3,0
10006414,12-03-2012 13:00,227011,0.055,12,1,0,26,13,3,0
10006414,12-03-2012 13:30,227014,0.057,12,1,0,27,13,3,0
10006414,12-03-2012 14:00,227017,0.06,12,1,0,28,14,3,0
10006414,12-03-2012 14:30,227020,0.058,12,1,0,29,14,3,0
10006414,12-03-2012 15:00,227023,0.058,12,1,0,30,15,3,0
10006414,12-03-2012 15:30,227026,0.057,12,1,0,31,15,3,0
10006414,12-03-2012 16:00,227029,0.09,12,1,0,32,16,3,0
10006414,12-03-2012 16:30,227032,0.265,12,1,0,33,16,3,0
10006414,12-03-2012 17:00,227035,0.164,12,1,0,34,17,3,0
10006414,12-03-2012 17:30,227038,0.215,12,1,0,35,17,3,0
10006414,12-03-2012 18:00,227041,0.118,12,1,0,36,18,3,0
10006414,12-03-2012 18:30,227044,0.173,12,1,0,37,18,3,0
10006414,12-03-2012 19:00,227047,0.141,12,1,0,38,19,3,0
10006414,12-03-2012 19:30,227050,0.117,12,1,0,39,19,3,0
10006414,12-03-2012 20:00,227053,0.199,12,1,0,40,20,3,0
10006414,12-03-2012 20:30,227056,0.144,12,1,0,41,20,3,0
10006414,12-03-2012 21:00,227059,0.111,12,1,0,42,21,3,0
10006414,12-03-2012 21:30,227062,0.122,12,1,0,43,21,3,0
10006414,12-03-2012 22:00,227065,0.096,12,1,0,44,22,3,0
10006414,12-03-2012 22:30,227068,0.066,12,1,0,45,22,3,0
10006414,12-03-2012 23:00,227071,0.059,12,1,0,46,23,3,0
10006414,12-03-2012 23:30,227074,0.054,12,1,0,47,23,3,0
10006414,13-03-2012 00:00,227077,0.055,13,2,0,0,0,3,0
10006414,13-03-2012 00:30,227080,0.054,13,2,0,1,0,3,0
10006414,13-03-2012 01:00,227083,0.055,13,2,0,2,1,3,0
10006414,13-03-2012 01:30,227086,0.057,13,2,0,3,1,3,0
10006414,13-03-2012 02:00,227089,0.056,13,2,0,4,2,3,0
10006414,13-03-2012 02:30,227092,0.105,13,2,0,5,2,3,0
10006414,13-03-2012 03:00,227095,0.119,13,2,0,6,3,3,0
10006414,13-03-2012 03:30,227098,0.119,13,2,0,7,3,3,0
10006414,13-03-2012 04:00,227101,0.119,13,2,0,8,4,3,0
10006414,13-03-2012 04:30,227104,0.095,13,2,0,9,4,3,0
10006414,13-03-2012 05:00,227107,0.049,13,2,0,10,5,3,0
10006414,13-03-2012 05:30,227110,0.052,13,2,0,11,5,3,0
10006414,13-03-2012 06:00,227113,0.064,13,2,0,12,6,3,0
10006414,13-03-2012 06:30,227116,0.057,13,2,0,13,6,3,0
10006414,13-03-2012 07:00,227119,0.16,13,2,0,14,7,3,0
10006414,13-03-2012 07:30,227122,0.171,13,2,0,15,7,3,0
10006414,13-03-2012 08:00,227125,0.212,13,2,0,16,8,3,0
10006414,13-03-2012 08:30,227128,0.086,13,2,0,17,8,3,0
10006414,13-03-2012 09:00,227131,0.057,13,2,0,18,9,3,0
10006414,13-03-2012 09:30,227134,0.117,13,2,0,19,9,3,0
10006414,13-03-2012 10:00,227137,0.099,13,2,0,20,10,3,0
10006414,13-03-2012 10:30,227140,0.057,13,2,0,21,10,3,0
10006414,13-03-2012 11:00,227143,0.059,13,2,0,22,11,3,0
10006414,13-03-2012 11:30,227146,0.054,13,2,0,23,11,3,0
10006414,13-03-2012 12:00,227149,0.056,13,2,0,24,12,3,0
10006414,13-03-2012 12:30,227152,0.054,13,2,0,25,12,3,0
10006414,13-03-2012 13:00,227155,0.101,13,2,0,26,13,3,0
10006414,13-03-2012 13:30,227158,0.095,13,2,0,27,13,3,0
10006414,13-03-2012 14:00,227161,0.077,13,2,0,28,14,3,0
10006414,13-03-2012 14:30,227164,0.089,13,2,0,29,14,3,0
10006414,13-03-2012 15:00,227167,0.087,13,2,0,30,15,3,0
10006414,13-03-2012 15:30,227170,0.085,13,2,0,31,15,3,0
10006414,13-03-2012 16:00,227173,0.087,13,2,0,32,16,3,0
10006414,13-03-2012 16:30,227176,0.076,13,2,0,33,16,3,0
10006414,13-03-2012 17:00,227179,0.091,13,2,0,34,17,3,0
10006414,13-03-2012 17:30,227182,0.089,13,2,0,35,17,3,0
10006414,13-03-2012 18:00,227185,0.16,13,2,0,36,18,3,0
10006414,13-03-2012 18:30,227188,0.291,13,2,0,37,18,3,0
10006414,13-03-2012 19:00,227191,0.262,13,2,0,38,19,3,0
10006414,13-03-2012 19:30,227194,0.182,13,2,0,39,19,3,0
10006414,13-03-2012 20:00,227197,0.182,13,2,0,40,20,3,0
10006414,13-03-2012 20:30,227200,0.361,13,2,0,41,20,3,0
10006414,13-03-2012 21:00,227203,0.297,13,2,0,42,21,3,0
10006414,13-03-2012 21:30,227206,0.287,13,2,0,43,21,3,0
10006414,13-03-2012 22:00,227209,0.332,13,2,0,44,22,3,0
10006414,13-03-2012 22:30,227212,0.269,13,2,0,45,22,3,0
10006414,13-03-2012 23:00,227215,0.303,13,2,0,46,23,3,0
10006414,13-03-2012 23:30,227218,0.243,13,2,0,47,23,3,0
10006414,14-03-2012 00:00,227221,0.259,14,3,0,0,0,3,0
10006414,14-03-2012 00:30,227224,0.253,14,3,0,1,0,3,0
10006414,14-03-2012 01:00,227227,0.253,14,3,0,2,1,3,0
10006414,14-03-2012 01:30,227230,0.253,14,3,0,3,1,3,0
10006414,14-03-2012 02:00,227233,0.123,14,3,0,4,2,3,0
10006414,14-03-2012 02:30,227236,0.062,14,3,0,5,2,3,0
10006414,14-03-2012 03:00,227239,0.062,14,3,0,6,3,3,0
10006414,14-03-2012 03:30,227242,0.062,14,3,0,7,3,3,0
10006414,14-03-2012 04:00,227245,0.061,14,3,0,8,4,3,0
10006414,14-03-2012 04:30,227248,0.061,14,3,0,9,4,3,0
10006414,14-03-2012 05:00,227251,0.061,14,3,0,10,5,3,0
10006414,14-03-2012 05:30,227254,0.065,14,3,0,11,5,3,0
10006414,14-03-2012 06:00,227257,0.194,14,3,0,12,6,3,0
10006414,14-03-2012 06:30,227260,0.084,14,3,0,13,6,3,0
10006414,14-03-2012 07:00,227263,0.067,14,3,0,14,7,3,0
10006414,14-03-2012 07:30,227266,0.097,14,3,0,15,7,3,0
10006414,14-03-2012 08:00,227269,0.199,14,3,0,16,8,3,0
10006414,14-03-2012 08:30,227272,0.156,14,3,0,17,8,3,0
10006414,14-03-2012 09:00,227275,0.122,14,3,0,18,9,3,0
10006414,14-03-2012 09:30,227278,0.093,14,3,0,19,9,3,0
10006414,14-03-2012 10:00,227281,0.059,14,3,0,20,10,3,0
10006414,14-03-2012 10:30,227284,0.053,14,3,0,21,10,3,0
10006414,14-03-2012 11:00,227287,0.05,14,3,0,22,11,3,0
10006414,14-03-2012 11:30,227290,0.051,14,3,0,23,11,3,0
10006414,14-03-2012 12:00,227293,0.094,14,3,0,24,12,3,0
10006414,14-03-2012 12:30,227296,0.093,14,3,0,25,12,3,0
10006414,14-03-2012 13:00,227299,0.079,14,3,0,26,13,3,0
10006414,14-03-2012 13:30,227302,0.063,14,3,0,27,13,3,0
10006414,14-03-2012 14:00,227305,0.147,14,3,0,28,14,3,0
10006414,14-03-2012 14:30,227308,0.147,14,3,0,29,14,3,0
10006414,14-03-2012 15:00,227311,0.164,14,3,0,30,15,3,0
10006414,14-03-2012 15:30,227314,0.162,14,3,0,31,15,3,0
10006414,14-03-2012 16:00,227317,0.103,14,3,0,32,16,3,0
10006414,14-03-2012 16:30,227320,0.095,14,3,0,33,16,3,0
10006414,14-03-2012 17:00,227323,0.097,14,3,0,34,17,3,0
10006414,14-03-2012 17:30,227326,0.1,14,3,0,35,17,3,0
10006414,14-03-2012 18:00,227329,0.066,14,3,0,36,18,3,0
10006414,14-03-2012 18:30,227332,0.227,14,3,0,37,18,3,0
10006414,14-03-2012 19:00,227335,0.256,14,3,0,38,19,3,0
10006414,14-03-2012 19:30,227338,0.136,14,3,0,39,19,3,0
10006414,14-03-2012 20:00,227341,0.329,14,3,0,40,20,3,0
10006414,14-03-2012 20:30,227344,0.277,14,3,0,41,20,3,0
10006414,14-03-2012 21:00,227347,0.287,14,3,0,42,21,3,0
10006414,14-03-2012 21:30,227350,0.188,14,3,0,43,21,3,0
10006414,14-03-2012 22:00,227353,0.158,14,3,0,44,22,3,0
10006414,14-03-2012 22:30,227356,0.116,14,3,0,45,22,3,0
10006414,14-03-2012 23:00,227359,0.119,14,3,0,46,23,3,0
10006414,14-03-2012 23:30,227362,0.184,14,3,0,47,23,3,0
10006414,15-03-2012 00:00,227365,0.122,15,4,0,0,0,3,0
10006414,15-03-2012 00:30,227368,0.073,15,4,0,1,0,3,0
10006414,15-03-2012 01:00,227371,0.059,15,4,0,2,1,3,0
10006414,15-03-2012 01:30,227374,0.057,15,4,0,3,1,3,0
10006414,15-03-2012 02:00,227377,0.054,15,4,0,4,2,3,0
10006414,15-03-2012 02:30,227380,0.055,15,4,0,5,2,3,0
10006414,15-03-2012 03:00,227383,0.052,15,4,0,6,3,3,0
10006414,15-03-2012 03:30,227386,0.05,15,4,0,7,3,3,0
10006414,15-03-2012 04:00,227389,0.051,15,4,0,8,4,3,0
10006414,15-03-2012 04:30,227392,0.05,15,4,0,9,4,3,0
10006414,15-03-2012 05:00,227395,0.058,15,4,0,10,5,3,0
10006414,15-03-2012 05:30,227398,0.106,15,4,0,11,5,3,0
10006414,15-03-2012 06:00,227401,0.1,15,4,0,12,6,3,0
10006414,15-03-2012 06:30,227404,0.291,15,4,0,13,6,3,0
10006414,15-03-2012 07:00,227407,0.268,15,4,0,14,7,3,0
10006414,15-03-2012 07:30,227410,0.148,15,4,0,15,7,3,0
10006414,15-03-2012 08:00,227413,0.102,15,4,0,16,8,3,0
10006414,15-03-2012 08:30,227416,0.061,15,4,0,17,8,3,0
10006414,15-03-2012 09:00,227419,0.064,15,4,0,18,9,3,0
10006414,15-03-2012 09:30,227422,0.21,15,4,0,19,9,3,0
10006414,15-03-2012 10:00,227425,0.169,15,4,0,20,10,3,0
10006414,15-03-2012 10:30,227428,0.186,15,4,0,21,10,3,0
10006414,15-03-2012 11:00,227431,0.241,15,4,0,22,11,3,0
10006414,15-03-2012 11:30,227434,0.19,15,4,0,23,11,3,0
10006414,15-03-2012 12:00,227437,0.167,15,4,0,24,12,3,0
10006414,15-03-2012 12:30,227440,0.176,15,4,0,25,12,3,0
10006414,15-03-2012 13:00,227443,0.634,15,4,0,26,13,3,0
10006414,15-03-2012 13:30,227446,0.535,15,4,0,27,13,3,0
10006414,15-03-2012 14:00,227449,0.483,15,4,0,28,14,3,0
10006414,15-03-2012 14:30,227452,0.565,15,4,0,29,14,3,0
10006414,15-03-2012 15:00,227455,0.54,15,4,0,30,15,3,0
10006414,15-03-2012 15:30,227458,0.32,15,4,0,31,15,3,0
10006414,15-03-2012 16:00,227461,0.24,15,4,0,32,16,3,0
10006414,15-03-2012 16:30,227464,0.208,15,4,0,33,16,3,0
10006414,15-03-2012 17:00,227467,0.115,15,4,0,34,17,3,0
10006414,15-03-2012 17:30,227470,0.24,15,4,0,35,17,3,0
10006414,15-03-2012 18:00,227473,0.231,15,4,0,36,18,3,0
10006414,15-03-2012 18:30,227476,0.207,15,4,0,37,18,3,0
10006414,15-03-2012 19:00,227479,0.298,15,4,0,38,19,3,0
10006414,15-03-2012 19:30,227482,0.337,15,4,0,39,19,3,0
10006414,15-03-2012 20:00,227485,0.314,15,4,0,40,20,3,0
10006414,15-03-2012 20:30,227488,0.294,15,4,0,41,20,3,0
10006414,15-03-2012 21:00,227491,0.287,15,4,0,42,21,3,0
10006414,15-03-2012 21:30,227494,0.246,15,4,0,43,21,3,0
10006414,15-03-2012 22:00,227497,0.263,15,4,0,44,22,3,0
10006414,15-03-2012 22:30,227500,0.248,15,4,0,45,22,3,0
10006414,15-03-2012 23:00,227503,0.223,15,4,0,46,23,3,0
10006414,15-03-2012 23:30,227506,0.255,15,4,0,47,23,3,0
10006414,16-03-2012 00:00,227509,0.225,16,5,0,0,0,3,0
10006414,16-03-2012 00:30,227512,0.228,16,5,0,1,0,3,0
10006414,16-03-2012 01:00,227515,0.232,16,5,0,2,1,3,0
10006414,16-03-2012 01:30,227518,0.059,16,5,0,3,1,3,0
10006414,16-03-2012 02:00,227521,0.061,16,5,0,4,2,3,0
10006414,16-03-2012 02:30,227524,0.06,16,5,0,5,2,3,0
10006414,16-03-2012 03:00,227527,0.059,16,5,0,6,3,3,0
10006414,16-03-2012 03:30,227530,0.057,16,5,0,7,3,3,0
10006414,16-03-2012 04:00,227533,0.055,16,5,0,8,4,3,0
10006414,16-03-2012 04:30,227536,0.054,16,5,0,9,4,3,0
10006414,16-03-2012 05:00,227539,0.055,16,5,0,10,5,3,0
10006414,16-03-2012 05:30,227542,0.054,16,5,0,11,5,3,0
10006414,16-03-2012 06:00,227545,0.065,16,5,0,12,6,3,0
10006414,16-03-2012 06:30,227548,0.292,16,5,0,13,6,3,0
10006414,16-03-2012 07:00,227551,0.319,16,5,0,14,7,3,0
10006414,16-03-2012 07:30,227554,0.211,16,5,0,15,7,3,0
10006414,16-03-2012 08:00,227557,0.162,16,5,0,16,8,3,0
10006414,16-03-2012 08:30,227560,0.067,16,5,0,17,8,3,0
10006414,16-03-2012 09:00,227563,0.076,16,5,0,18,9,3,0
10006414,16-03-2012 09:30,227566,0.056,16,5,0,19,9,3,0
10006414,16-03-2012 10:00,227569,0.065,16,5,0,20,10,3,0
10006414,16-03-2012 10:30,227572,0.055,16,5,0,21,10,3,0
10006414,16-03-2012 11:00,227575,0.136,16,5,0,22,11,3,0
10006414,16-03-2012 11:30,227578,0.079,16,5,0,23,11,3,0
10006414,16-03-2012 12:00,227581,0.085,16,5,0,24,12,3,0
10006414,16-03-2012 12:30,227584,0.08,16,5,0,25,12,3,0
10006414,16-03-2012 13:00,227587,0.327,16,5,0,26,13,3,0
10006414,16-03-2012 13:30,227590,0.236,16,5,0,27,13,3,0
10006414,16-03-2012 14:00,227593,0.387,16,5,0,28,14,3,0
10006414,16-03-2012 14:30,227596,0.125,16,5,0,29,14,3,0
10006414,16-03-2012 15:00,227599,0.072,16,5,0,30,15,3,0
10006414,16-03-2012 15:30,227602,0.08,16,5,0,31,15,3,0
10006414,16-03-2012 16:00,227605,0.07,16,5,0,32,16,3,0
10006414,16-03-2012 16:30,227608,0.074,16,5,0,33,16,3,0
10006414,16-03-2012 17:00,227611,0.079,16,5,0,34,17,3,0
10006414,16-03-2012 17:30,227614,0.072,16,5,0,35,17,3,0
10006414,16-03-2012 18:00,227617,0.223,16,5,0,36,18,3,0
10006414,16-03-2012 18:30,227620,0.154,16,5,0,37,18,3,0
10006414,16-03-2012 19:00,227623,0.245,16,5,0,38,19,3,0
10006414,16-03-2012 19:30,227626,0.367,16,5,0,39,19,3,0
10006414,16-03-2012 20:00,227629,0.229,16,5,0,40,20,3,0
10006414,16-03-2012 20:30,227632,0.33,16,5,0,41,20,3,0
10006414,16-03-2012 21:00,227635,0.218,16,5,0,42,21,3,0
10006414,16-03-2012 21:30,227638,0.182,16,5,0,43,21,3,0
10006414,16-03-2012 22:00,227641,0.341,16,5,0,44,22,3,0
10006414,16-03-2012 22:30,227644,0.337,16,5,0,45,22,3,0
10006414,16-03-2012 23:00,227647,0.316,16,5,0,46,23,3,0
10006414,16-03-2012 23:30,227650,0.265,16,5,0,47,23,3,0
10006414,17-03-2012 00:00,227653,0.621,17,6,1,0,0,3,1
10006414,17-03-2012 00:30,227656,0.559,17,6,1,1,0,3,1
10006414,17-03-2012 01:00,227659,0.473,17,6,1,2,1,3,1
10006414,17-03-2012 01:30,227662,0.45,17,6,1,3,1,3,1
10006414,17-03-2012 02:00,227665,0.403,17,6,1,4,2,3,1
10006414,17-03-2012 02:30,227668,0.274,17,6,1,5,2,3,1
10006414,17-03-2012 03:00,227671,0.066,17,6,1,6,3,3,1
10006414,17-03-2012 03:30,227674,0.063,17,6,1,7,3,3,1
10006414,17-03-2012 04:00,227677,0.064,17,6,1,8,4,3,1
10006414,17-03-2012 04:30,227680,0.064,17,6,1,9,4,3,1
10006414,17-03-2012 05:00,227683,0.064,17,6,1,10,5,3,1
10006414,17-03-2012 05:30,227686,0.081,17,6,1,11,5,3,1
10006414,17-03-2012 06:00,227689,0.293,17,6,1,12,6,3,1
10006414,17-03-2012 06:30,227692,0.333,17,6,1,13,6,3,1
10006414,17-03-2012 07:00,227695,0.31,17,6,1,14,7,3,1
10006414,17-03-2012 07:30,227698,0.454,17,6,1,15,7,3,1
10006414,17-03-2012 08:00,227701,0.442,17,6,1,16,8,3,1
10006414,17-03-2012 08:30,227704,0.2,17,6,1,17,8,3,1
10006414,17-03-2012 09:00,227707,0.184,17,6,1,18,9,3,1
10006414,17-03-2012 09:30,227710,0.086,17,6,1,19,9,3,1
10006414,17-03-2012 10:00,227713,0.072,17,6,1,20,10,3,1
10006414,17-03-2012 10:30,227716,0.059,17,6,1,21,10,3,1
10006414,17-03-2012 11:00,227719,0.06,17,6,1,22,11,3,1
10006414,17-03-2012 11:30,227722,0.06,17,6,1,23,11,3,1
10006414,17-03-2012 12:00,227725,0.062,17,6,1,24,12,3,1
10006414,17-03-2012 12:30,227728,0.058,17,6,1,25,12,3,1
10006414,17-03-2012 13:00,227731,0.059,17,6,1,26,13,3,1
10006414,17-03-2012 13:30,227734,0.058,17,6,1,27,13,3,1
10006414,17-03-2012 14:00,227737,0.057,17,6,1,28,14,3,1
10006414,17-03-2012 14:30,227740,0.058,17,6,1,29,14,3,1
10006414,17-03-2012 15:00,227743,0.06,17,6,1,30,15,3,1
10006414,17-03-2012 15:30,227746,0.061,17,6,1,31,15,3,1
10006414,17-03-2012 16:00,227749,0.061,17,6,1,32,16,3,1
10006414,17-03-2012 16:30,227752,0.057,17,6,1,33,16,3,1
10006414,17-03-2012 17:00,227755,0.056,17,6,1,34,17,3,1
10006414,17-03-2012 17:30,227758,0.057,17,6,1,35,17,3,1
10006414,17-03-2012 18:00,227761,0.056,17,6,1,36,18,3,1
10006414,17-03-2012 18:30,227764,0.061,17,6,1,37,18,3,1
10006414,17-03-2012 19:00,227767,0.067,17,6,1,38,19,3,1
10006414,17-03-2012 19:30,227770,0.066,17,6,1,39,19,3,1
10006414,17-03-2012 20:00,227773,0.063,17,6,1,40,20,3,1
10006414,17-03-2012 20:30,227776,0.063,17,6,1,41,20,3,1
10006414,17-03-2012 21:00,227779,0.061,17,6,1,42,21,3,1
10006414,17-03-2012 21:30,227782,0.061,17,6,1,43,21,3,1
10006414,17-03-2012 22:00,227785,0.061,17,6,1,44,22,3,1
10006414,17-03-2012 22:30,227788,0.066,17,6,1,45,22,3,1
10006414,17-03-2012 23:00,227791,0.127,17,6,1,46,23,3,1
10006414,17-03-2012 23:30,227794,0.105,17,6,1,47,23,3,1
10006414,18-03-2012 00:00,227797,0.064,18,7,1,0,0,3,1
10006414,18-03-2012 00:30,227800,0.063,18,7,1,1,0,3,1
10006414,18-03-2012 01:00,227803,0.06,18,7,1,2,1,3,1
10006414,18-03-2012 01:30,227806,0.058,18,7,1,3,1,3,1
10006414,18-03-2012 02:00,227809,0.057,18,7,1,4,2,3,1
10006414,18-03-2012 02:30,227812,0.057,18,7,1,5,2,3,1
10006414,18-03-2012 03:00,227815,0.055,18,7,1,6,3,3,1
10006414,18-03-2012 03:30,227818,0.058,18,7,1,7,3,3,1
10006414,18-03-2012 04:00,227821,0.06,18,7,1,8,4,3,1
10006414,18-03-2012 04:30,227824,0.059,18,7,1,9,4,3,1
10006414,18-03-2012 05:00,227827,0.054,18,7,1,10,5,3,1
10006414,18-03-2012 05:30,227830,0.055,18,7,1,11,5,3,1
10006414,18-03-2012 06:00,227833,0.055,18,7,1,12,6,3,1
10006414,18-03-2012 06:30,227836,0.055,18,7,1,13,6,3,1
10006414,18-03-2012 07:00,227839,0.056,18,7,1,14,7,3,1
10006414,18-03-2012 07:30,227842,0.059,18,7,1,15,7,3,1
10006414,18-03-2012 08:00,227845,0.06,18,7,1,16,8,3,1
10006414,18-03-2012 08:30,227848,0.056,18,7,1,17,8,3,1
10006414,18-03-2012 09:00,227851,0.055,18,7,1,18,9,3,1
10006414,18-03-2012 09:30,227854,0.055,18,7,1,19,9,3,1
10006414,18-03-2012 10:00,227857,0.055,18,7,1,20,10,3,1
10006414,18-03-2012 10:30,227860,0.055,18,7,1,21,10,3,1
10006414,18-03-2012 11:00,227863,0.06,18,7,1,22,11,3,1
10006414,18-03-2012 11:30,227866,0.059,18,7,1,23,11,3,1
10006414,18-03-2012 12:00,227869,0.057,18,7,1,24,12,3,1
10006414,18-03-2012 12:30,227872,0.055,18,7,1,25,12,3,1
10006414,18-03-2012 13:00,227875,0.056,18,7,1,26,13,3,1
10006414,18-03-2012 13:30,227878,0.055,18,7,1,27,13,3,1
10006414,18-03-2012 14:00,227881,0.131,18,7,1,28,14,3,1
10006414,18-03-2012 14:30,227884,0.076,18,7,1,29,14,3,1
10006414,18-03-2012 15:00,227887,0.079,18,7,1,30,15,3,1
10006414,18-03-2012 15:30,227890,0.069,18,7,1,31,15,3,1
10006414,18-03-2012 16:00,227893,0.128,18,7,1,32,16,3,1
